,timestamp,TOTUSJH
360,2010-05-05 12:34:22.800000+00:00,932.962
361,2010-05-05 13:34:22.700000+00:00,874.48
362,2010-05-05 14:34:22.700000+00:00,859.7919999999998
363,2010-05-05 15:34:22.700000+00:00,860.9739999999998
364,2010-05-05 16:34:22.700000+00:00,874.795
365,2010-05-05 17:34:22.700000+00:00,913.591
366,2010-05-05 18:34:22.700000+00:00,862.98
367,2010-05-05 19:34:22.700000+00:00,865.98
368,2010-05-05 20:34:22.700000+00:00,816.686
369,2010-05-05 21:34:22.800000+00:00,823.702
370,2010-05-05 22:34:22.800000+00:00,813.225
371,2010-05-05 23:34:22.800000+00:00,794.373
372,2010-05-06 00:34:22.900000+00:00,821.6389999999999
373,2010-05-06 01:34:22.900000+00:00,868.568
374,2010-05-06 02:34:22.900000+00:00,885.4830000000002
375,2010-05-06 03:34:23+00:00,892.416
376,2010-05-06 04:34:23+00:00,865.3539999999998
377,2010-05-06 05:34:23+00:00,855.298
378,2010-05-06 06:34:23+00:00,822.125
379,2010-05-06 07:34:23+00:00,785.55
380,2010-05-06 08:34:23+00:00,747.202
381,2010-05-06 09:34:23+00:00,736.075
382,2010-05-06 10:34:22.900000+00:00,734.37
383,2010-05-06 11:34:22.900000+00:00,742.443
384,2010-05-06 12:34:22.900000+00:00,728.2230000000002
385,2010-05-06 13:34:22.900000+00:00,690.937
386,2010-05-06 14:34:22.800000+00:00,684.6389999999999
387,2010-05-06 15:34:22.800000+00:00,689.698
388,2010-05-06 16:34:22.800000+00:00,688.98
389,2010-05-06 17:34:22.800000+00:00,671.3969999999998
390,2010-05-06 18:34:22.800000+00:00,635.368
391,2010-05-06 19:34:22.800000+00:00,628.427
392,2010-05-06 20:34:22.900000+00:00,644.492
393,2010-05-06 21:34:22.900000+00:00,607.122
394,2010-05-06 22:34:22.900000+00:00,568.038
395,2010-05-06 23:34:22.900000+00:00,566.064
396,2010-05-07 00:34:23+00:00,565.4490000000002
397,2010-05-07 01:34:23+00:00,580.9730000000002
398,2010-05-07 02:34:23.100000+00:00,560.81
399,2010-05-07 03:34:23.100000+00:00,547.4730000000002
400,2010-05-07 04:34:23.100000+00:00,504.809
401,2010-05-07 05:34:23.100000+00:00,482.425
402,2010-05-07 06:34:23.100000+00:00,475.315
403,2010-05-07 07:34:23.100000+00:00,495.464
404,2010-05-07 08:34:23.100000+00:00,450.61800000000005
405,2010-05-07 09:34:23.100000+00:00,447.42
406,2010-05-07 10:34:23.100000+00:00,432.365
407,2010-05-07 11:34:23+00:00,425.506
408,2010-05-07 12:34:23+00:00,390.602
409,2010-05-07 13:34:23+00:00,401.973
410,2010-05-07 14:34:23+00:00,408.713
411,2010-05-07 15:34:22.900000+00:00,437.81
412,2010-05-07 16:34:22.900000+00:00,430.531
413,2010-05-05 11:10:22.800000+00:00,50.56
414,2010-05-05 12:10:22.800000+00:00,52.365
415,2010-05-05 14:10:22.700000+00:00,54.538
416,2010-05-05 18:10:22.700000+00:00,53.254
417,2010-05-05 20:10:22.700000+00:00,53.919
418,2010-05-06 10:10:22.900000+00:00,29.194000000000006
419,2010-05-06 11:10:22.900000+00:00,28.078000000000007
420,2010-05-06 12:10:22.900000+00:00,26.716
421,2010-05-06 14:10:22.800000+00:00,22.41
422,2010-05-06 15:10:22.800000+00:00,20.562
423,2010-05-06 16:10:22.800000+00:00,18.813
424,2010-05-06 19:34:22.800000+00:00,15.125
425,2010-05-06 20:10:22.800000+00:00,14.011
426,2010-05-06 18:58:22.800000+00:00,4.295
427,2010-05-07 00:10:23+00:00,5.346
428,2010-05-07 03:58:23.100000+00:00,12.583
429,2010-05-07 04:58:23.100000+00:00,19.014
430,2010-05-07 05:58:23.100000+00:00,22.917
431,2010-05-07 06:58:23.100000+00:00,29.956
432,2010-05-07 07:58:23.100000+00:00,28.199
433,2010-05-07 08:58:23.100000+00:00,32.869
434,2010-05-07 09:58:23.100000+00:00,33.212
435,2010-05-07 11:58:23+00:00,44.863
436,2010-05-07 12:58:23+00:00,50.097
437,2010-05-07 13:58:23+00:00,48.54600000000001
438,2010-05-08 00:58:23.100000+00:00,53.983
439,2010-05-08 03:58:23.200000+00:00,46.367
440,2010-05-08 04:58:23.200000+00:00,45.949
441,2010-05-08 05:58:23.200000+00:00,42.06800000000001
442,2010-05-08 14:58:23.100000+00:00,39.073
443,2010-05-08 17:58:23.100000+00:00,36.855
444,2010-05-08 19:58:23.100000+00:00,31.243
445,2010-05-09 14:58:23.200000+00:00,40.233
446,2010-05-20 17:34:24.400000+00:00,60.837
447,2010-05-20 18:22:24.400000+00:00,79.875
448,2010-05-20 19:22:24.400000+00:00,96.323
449,2010-05-20 20:22:24.400000+00:00,103.673
450,2010-05-20 21:22:24.400000+00:00,99.536
451,2010-05-20 22:22:24.400000+00:00,89.26799999999999
452,2010-05-20 23:22:24.500000+00:00,99.471
453,2010-05-21 00:22:24.500000+00:00,95.733
454,2010-05-21 02:22:24.600000+00:00,92.927
455,2010-05-21 07:22:24.600000+00:00,93.79
456,2010-05-21 08:22:24.600000+00:00,107.183
457,2010-05-21 09:22:24.600000+00:00,125.125
458,2010-05-21 10:22:24.600000+00:00,167.05700000000004
459,2010-05-21 11:22:24.600000+00:00,214.537
460,2010-05-21 12:22:24.500000+00:00,243.567
461,2010-05-21 13:22:24.500000+00:00,295.666
462,2010-05-21 14:22:24.500000+00:00,301.857
463,2010-05-21 15:22:24.500000+00:00,329.402
464,2010-05-21 16:22:24.500000+00:00,390.043
465,2010-05-21 17:22:24.500000+00:00,421.641
466,2010-05-21 18:22:24.500000+00:00,392.534
467,2010-05-21 19:22:24.500000+00:00,414.005
468,2010-05-21 20:22:24.500000+00:00,401.24300000000005
469,2010-05-21 21:22:24.500000+00:00,393.853
470,2010-05-21 22:22:24.500000+00:00,381.045
471,2010-05-21 23:22:24.600000+00:00,391.226
472,2010-05-22 00:22:24.600000+00:00,386.254
473,2010-05-22 01:22:24.600000+00:00,359.961
474,2010-05-22 02:22:24.700000+00:00,361.52
475,2010-05-22 03:22:24.700000+00:00,368.235
476,2010-05-22 04:22:24.700000+00:00,379.135
